Product_ID,Production_Date,Material_Type,Material_Thickness_mm,Thermal_Resistance_R_Value,Production_Time_Minutes,Machine_Efficiency_Percent,Defect_Rate_Percent,Quality_Score,Energy_Consumption_kWh,Unit_Production_Cost_INR,Selling_Price_INR,Market_Demand_Index,Monthly_Sales_Units,Profit_Per_Unit
532,2025-06-15,Vacuum Panel,31.832144531692386,6.522642036572879,61.833386410228016,77.57803037548943,2.8961190854775385,80.68201897357434,21.371531563818372,4926.6289110080925,8420.419696632529,118.94100962795214,413,3493.7907856244365
533,2025-06-16,Aerogel,15.350397677946637,5.71145989350669,95.09397983633183,72.27442977458684,3.0398746450088647,93.66741888897602,33.43113083724191,3736.8947221464437,7727.798812990665,111.44828225030702,791,3990.9040908442216
534,2025-06-17,Aerogel,10.425509859977547,9.776042637052296,30.137289755315916,97.79229027365737,3.2026243864421122,77.01071346476091,33.47071631378365,3327.83833610448,8666.548610057514,112.65743580110644,974,5338.710273953035
535,2025-06-18,Polyurethane,8.462894073314413,6.8682181815717325,47.78527760897123,74.37364222205679,1.2481489865736528,89.1760548816988,27.829192836114768,5383.1526752785685,7908.541448720851,96.14711759356103,334,2525.3887734422824
536,2025-06-19,Fiberglass,36.33299491451629,4.79605097669455,47.63191084658536,97.67578783097747,2.2088183216974193,77.07047603727655,43.4447446218017,3296.9058702261204,8439.11682653087,74.13508500581756,953,5142.210956304749
537,2025-06-20,Vacuum Panel,20.294373369562976,2.912766279103467,63.2018927594506,97.36383811186053,3.27737402202635,91.40980849336461,20.59868246221772,3814.144185238754,7214.906432883773,112.55540543633366,585,3400.762247645019
538,2025-06-21,Polyurethane,37.614504718794265,3.2099746298794765,118.0368740942185,92.22690690942511,4.864184890852031,96.21034103682246,27.945303664709368,5565.328265992321,8692.238371110223,70.40618497058347,502,3126.9101051179023
539,2025-06-22,Aerogel,7.941035335952407,3.8025354396098807,26.750254668382194,88.46384293829593,3.774340119648599,73.8040539738028,31.50768514363886,4039.4078612360017,8471.43597355622,89.38980803395421,981,4432.028112320218
540,2025-06-23,Fiberglass,19.188065202377466,4.007733290722384,71.8700994380595,86.17859740703037,4.65171690692281,95.9978706578651,36.544988830691985,5919.136048542483,7423.433556923931,56.98116806407177,486,1504.297508381448
541,2025-06-24,Polyurethane,29.277108156890176,8.804928462729102,37.93646820122105,94.25084327057937,3.929954262413797,87.80725763242894,41.35887402022358,5939.203004321579,7290.572019491573,114.53689410929252,761,1351.3690151699939
542,2025-06-25,Fiberglass,40.58254241775336,6.489782306260199,117.06765454097442,78.10430660534567,3.162726360015802,73.81331472601072,25.792291315130242,3804.8280613606703,7632.584697451249,59.85393204398493,388,3827.7566360905785
543,2025-06-26,Polyurethane,19.343862631943146,6.1871272909949315,31.33035047274642,83.09507394957656,1.3641051611135504,82.82625566079136,35.84187776386384,3122.934666749671,8952.141172063808,65.74277640112851,496,5829.206505314137
544,2025-06-27,Fiberglass,33.16511193966541,2.9181509749537398,60.36010023615913,87.34291914226205,3.5000854335163085,74.82580880455293,16.024438122740765,5115.189852616137,7513.663149134118,89.06939106897505,725,2398.473296517981
545,2025-06-28,Aerogel,44.86899867062842,8.88111754679548,93.78849848346061,81.51333332434575,3.305208046819582,91.01043666599708,47.30592402169914,4352.959507945031,7912.254417893267,103.4865100149087,588,3559.2949099482357
546,2025-06-29,Vacuum Panel,32.713843468203706,7.78251442566787,90.45544280274453,81.96962071452751,3.211111267057699,92.76604403253849,25.32235225684014,3302.2585318787287,7060.040451434673,93.35459141554092,658,3757.781919555944
547,2025-06-30,Aerogel,15.48317636391352,2.5413468952000127,62.272863689393226,79.24797069005837,2.7040364059470834,73.17389560818397,39.180856879057536,5122.568456934128,7794.455059132465,66.24937389601092,943,2671.8866021983367
548,2025-07-01,Vacuum Panel,6.098035170044211,7.662680777838149,54.652416795271826,85.798490867167,2.87895471795174,85.18419558083933,10.813643275287106,3093.5247273357636,8142.640030866205,50.06601297692433,460,5049.115303530441
549,2025-07-02,Fiberglass,44.15444932554185,6.3483057387411685,59.76123785528706,93.81608678442325,2.0049913720314683,94.43875168077751,18.20748571619228,5610.590071476727,8906.24922501593,103.00054062152074,903,3295.6591535392035
550,2025-07-03,Polyurethane,5.957123488267421,2.653802765974226,46.42762631586393,75.64279458417676,2.836907116890364,98.08489124652989,29.483301772943122,3415.9575873399112,8033.472089880129,118.96451281377657,914,4617.514502540218
551,2025-07-04,Aerogel,44.361575270788975,5.666405132229252,40.533293870679984,96.16412508509636,1.3890015755531522,85.4055360022531,45.13009870929386,3381.935636240175,8638.214652355375,106.69391842142633,972,5256.2790161152
552,2025-07-05,Vacuum Panel,28.80217103122454,5.877570297040376,68.303969755889,89.29445430495043,4.123284788121696,98.50837670834221,31.090205998027084,3527.0168939057535,8094.255285137801,82.21446327096308,312,4567.238391232047
553,2025-07-06,Aerogel,47.25804643308033,3.326196321306206,46.853375606760736,93.05164995504084,1.3359962961441851,86.07066911368089,47.19481929175516,5880.7990754761995,7081.570026871036,113.26370829793746,235,1200.7709513948366
554,2025-07-07,Vacuum Panel,40.94524560981494,9.565585176002259,48.74616648972501,85.57333939364032,0.8823483045025988,81.82571483799724,29.351875863311854,5079.508080761538,7630.016550379548,78.6893371182845,278,2550.50846961801
555,2025-07-08,Aerogel,49.90703497400018,8.799802971845295,85.67560634745571,91.82646763987378,2.4631071186072084,95.44609385658686,29.617963869437997,5404.11460639091,8151.0990156622065,86.74538589704272,474,2746.9844092712965
556,2025-07-09,Vacuum Panel,20.782031695326957,7.3521786986328665,116.85373316998923,70.45361112550508,3.462383477777278,84.78948131374267,14.789871540021275,4192.90495719826,8901.187931862249,83.39908371769783,477,4708.282974663989
557,2025-07-10,Vacuum Panel,39.52347300190071,5.698364488004858,80.3637200559375,92.91465189382698,2.469725712200936,84.15707531693569,42.106249766088794,4008.9381825148666,8718.260719502467,81.33367108658675,873,4709.3225369876
558,2025-07-11,Fiberglass,23.0868911124159,5.294124332676068,27.69794670649663,71.12388805439026,1.7453935937808887,84.70937468229485,19.8786164986825,3703.45202034951,7456.711228357695,104.2633538505734,511,3753.2592080081854
559,2025-07-12,Vacuum Panel,26.594402913675896,7.207787737207633,27.558361385406698,94.91757453816015,3.011770327506983,95.40355005609236,45.9844995748926,4441.944084937227,7440.219660038327,86.87382350886443,728,2998.2755751011
560,2025-07-13,Fiberglass,33.237745844826655,6.363454955255244,115.1423220845566,97.77495692268201,2.0615105093548998,94.95824625064157,46.432968813215844,4655.486200602505,7402.345934227802,72.17019854176513,403,2746.859733625297
561,2025-07-14,Vacuum Panel,44.315470138385244,2.498184847055085,49.72907903073336,78.23388894094978,4.697904605569849,82.10559977320634,47.73240447496599,4895.324530958266,8844.997792605007,68.07107173609349,216,3949.6732616467407
562,2025-07-15,Polyurethane,49.28375611396828,6.1000211901626535,29.206698608247542,75.88891957600222,4.651903128216074,79.99899579611575,30.8092195641236,3771.355511996084,8705.332306203441,52.642312187720336,913,4933.976794207358
563,2025-07-16,Polyurethane,39.572303623903316,8.451228937862716,79.90445871503815,91.43017418802515,2.7606731898744297,84.75784072117388,37.08375139134577,5845.962242708973,8549.766864505898,90.82366133181321,675,2703.804621796926
564,2025-07-17,Polyurethane,23.79950519753002,5.6739190207756645,82.36487782902661,77.0847375457671,1.9754779730821634,87.18317529211328,41.14063520246654,3509.2754946214077,7785.470228448456,66.0972990780724,710,4276.1947338270475
565,2025-07-18,Vacuum Panel,23.961065102468158,2.4156526204341473,84.85048201186882,94.2357467288217,3.8170958628048757,77.1501163188399,15.240584746018623,5896.959524299236,8008.761408597534,60.36937454114682,409,2111.8018842982974
566,2025-07-19,Fiberglass,38.19120357150012,8.290225595072265,46.74020278575413,72.87959258040935,0.6652082456737999,93.81865254146771,34.03828779989989,3044.5683675225114,7928.663489590305,95.76809746793744,698,4884.095122067794
567,2025-07-20,Fiberglass,15.744971559573605,3.610910257087795,21.511068421447504,73.52674549862203,2.6364605271964305,84.59448297197268,11.371916052132466,4443.377075450537,7506.796215118746,97.68464804750842,601,3063.419139668209
568,2025-07-21,Vacuum Panel,9.97133509091276,4.06896667910431,116.50153694544719,97.41624354281723,2.0134552742165006,80.02136645259878,29.902643335549037,4000.1035143496883,8010.056092297534,102.65084245803662,628,4009.9525779478454
569,2025-07-22,Polyurethane,20.957997093834944,3.317650827458367,45.08930456911025,88.86748915156014,4.642411482961496,73.20462978891972,16.193707264809095,4347.3702417907525,7060.9930957055085,85.25038274370141,277,2713.622853914756
570,2025-07-23,Polyurethane,17.92575462443368,4.64172051897198,87.60262880525475,93.71284228401068,0.5540136227270714,77.1653548121082,17.31691703848339,4711.993736942367,7263.620746994919,112.58382236427207,767,2551.6270100525517
571,2025-07-24,Fiberglass,18.333865420519555,8.05401204550908,90.66298698787095,79.08122256584251,2.987666940732571,98.47843515267951,24.60190266770406,4306.767474038127,8773.179192337893,115.54399273787595,279,4466.411718299766
572,2025-07-25,Polyurethane,15.512348797245947,6.155086876031499,81.00074170794858,88.94154498657693,3.8329861147998168,79.1529906045858,27.29748666866012,4244.540550904785,8503.359534062847,106.51596578547426,505,4258.818983158062
573,2025-07-26,Aerogel,6.894193533636285,3.6390501932057004,51.29073942136482,86.63877116464073,2.6825809438581856,75.06577868101105,34.92689698128749,5198.17024623992,7845.736818118174,94.4915437405731,257,2647.566571878254
574,2025-07-27,Fiberglass,5.804327063003622,9.022640625216326,47.109625376406576,86.88820336344251,0.8843136357322474,83.8201837496498,12.977136737540626,5057.628825259394,8034.3007245677545,71.2604667513832,729,2976.6718993083605
575,2025-07-28,Polyurethane,49.44750753812142,9.036654839612233,79.76682827027031,89.1109088670562,4.87607625512556,79.21263230080746,30.147670449497785,5499.813846107543,7739.997771919955,118.80614451341549,407,2240.183925812412
576,2025-07-29,Fiberglass,24.249791018113804,8.964627400368055,106.60956336116915,86.11005684761476,2.8310469411924406,71.05477750813583,17.305005210124044,3749.8769437184865,8481.559734321345,69.18953170343568,710,4731.682790602858
577,2025-07-30,Aerogel,22.294699122185676,3.9103696910523142,114.67337289233956,82.01374634047465,3.263838099435551,79.69435651838252,32.959007001269676,4828.585529262191,8568.37435846416,64.18598453933018,334,3739.788829201969
578,2025-07-31,Fiberglass,35.58412772118814,5.609914753447905,30.590580440375764,77.72583544265531,1.564744022183783,86.32325871818406,35.49618449044734,4755.584356178561,8526.570380406318,80.9507879650608,721,3770.9860242277564
579,2025-08-01,Fiberglass,14.821424953927888,9.879917249127,35.48286125977199,91.52027726556966,2.6757413829806174,86.551371160599,32.26837026211415,4109.213432618066,8445.2234496689,53.978839949867194,780,4336.010017050834
580,2025-08-02,Fiberglass,47.74825327776014,8.176099810479922,114.47362587830797,76.33562804008922,2.4311727138124484,80.69676763530666,39.5318204191323,4458.172625708043,7409.008677385592,118.49461252702535,282,2950.836051677549
581,2025-08-03,Fiberglass,40.38552564869984,2.2173393698044785,93.65352283347926,89.3859205723236,0.8370312890089269,83.41908268757803,23.42436976963605,3941.3464299171865,7675.939958480958,91.19034894914974,820,3734.5935285637715
582,2025-08-04,Aerogel,9.023495104051678,2.5216367300839364,108.29938248297731,76.53331903418115,0.9777215909636026,98.965537547043,40.604263665325234,3425.5331928509554,7939.6908699673495,88.98664641649228,243,4514.157677116395
583,2025-08-05,Vacuum Panel,23.791134910321777,5.711451014498662,40.26326341353432,87.5092447587247,4.268626338284486,81.32045431690935,27.310683268327747,3641.4036319881984,7661.585982855311,95.9057395929804,682,4020.1823508671127
584,2025-08-06,Fiberglass,44.560323840297414,9.273761646892481,78.75858711094018,90.9181914796128,1.5791897849296561,77.7468043977995,29.367379932903873,3316.540939203603,8509.880400316659,84.79165534440446,843,5193.339461113055
585,2025-08-07,Fiberglass,47.51294100311346,6.309614383621714,90.11395944174737,76.1239888893831,1.3773122217438374,77.30401132200281,35.92408509044286,5049.208725570372,7658.707048499909,52.24444619661791,692,2609.4983229295376
586,2025-08-08,Polyurethane,26.033068006244136,5.982500064274322,88.01118854469726,71.67841242411663,2.7721015306256267,83.73293838112403,10.73433535996896,4982.182179327455,7276.464173570675,92.86179021882776,698,2294.2819942432197
587,2025-08-09,Fiberglass,32.60351251448185,2.8437895996530447,60.81516908666981,73.66726480383687,3.9593620911313083,92.78560446150831,36.15976885680993,5851.819114739618,7798.080904096608,100.13217138695015,217,1946.2617893569895
588,2025-08-10,Polyurethane,12.516527574143385,7.254240837794352,21.539489169130846,86.96791508358871,0.7787593336054457,76.1796455256542,34.743405962884616,5189.035240941724,8959.828865564761,79.17243424368372,804,3770.7936246230374
589,2025-08-11,Vacuum Panel,49.60258817616394,8.576825284801803,78.2926056804263,93.7844993743206,3.0956356383721513,91.27888381422304,22.393884670131197,3156.1375162683944,7451.762825867152,103.0106900449835,493,4295.625309598758
590,2025-08-12,Aerogel,15.425226562254952,5.043360060060499,45.310153917960875,71.25991099459188,1.0364469927825801,70.63449470048249,13.43177139597958,5652.735521786863,8224.317317886458,65.89009095368944,347,2571.5817960995955
591,2025-08-13,Aerogel,47.422929836080655,8.20489480740262,65.02542461428904,90.5562352531661,0.6640747287152831,82.56798933951838,13.637417996521645,5588.025488837177,7865.946099679412,65.48936137463288,671,2277.920610842235
592,2025-08-14,Vacuum Panel,34.23409920465658,9.715813231206493,115.75810150838173,79.55692208660146,0.7373477847299783,93.2759519560836,46.928949879409146,4329.960962318096,7142.049135298654,61.299189138130174,371,2812.088172980558
593,2025-08-15,Aerogel,32.34815576954866,3.6301316730215127,59.903531764243475,83.39879435774662,4.253738486937986,80.16198867323294,37.57117284903349,4757.589151583765,7975.753211996119,76.03963318524133,762,3218.164060412354
594,2025-08-16,Vacuum Panel,28.070982995742888,6.18663704955793,103.98016066644267,96.00806739567584,1.030876176326277,86.91211304336198,15.084104550829615,5928.234997417557,8404.328657296624,109.29084247723586,730,2476.0936598790677
595,2025-08-17,Vacuum Panel,15.380141527299141,4.297103664676604,38.854060574925114,79.29520213260368,0.7031811398553138,76.14937698477732,24.268926772356252,4596.9130915444985,8026.439951655638,107.95384435043451,319,3429.5268601111393
596,2025-08-18,Vacuum Panel,12.943761440247872,8.342835352270715,87.24604980250288,83.0294341503056,2.470549492143105,92.25986173378517,33.69931975606386,5715.965485128269,8744.212127493161,76.79769455744527,936,3028.246642364892
597,2025-08-19,Aerogel,14.92187940815789,6.62074692704926,117.70069544389435,70.38310761329907,4.297970623739111,71.56837309806279,43.422868203625946,3249.1162734305594,7577.874033315165,91.23831151861657,265,4328.757759884606
598,2025-08-20,Polyurethane,13.389721796491454,7.07665934040243,30.189310087293677,72.28476416013548,1.6808376942018586,95.57627934626501,11.746437148520341,3573.1556061260485,7172.49834260793,100.45714215324409,340,3599.3427364818813
599,2025-08-21,Vacuum Panel,40.081301310503896,8.383313276927153,20.831994222719203,77.24056455177396,2.397706778866624,75.94589159265004,19.465325258800355,4322.264830323953,8873.131223316012,66.8844742239616,645,4550.8663929920585
600,2025-08-22,Fiberglass,20.755636662502855,5.167763781299639,63.35827926326144,70.77986274299008,0.6796513965368804,96.23194095124992,45.5899596118152,4754.270425011914,7756.392699056438,61.769876012632295,705,3002.1222740445237
601,2025-08-23,Aerogel,7.6029204453528365,9.320720547256347,29.26254830513672,87.67850912935103,2.5208533136069415,80.57587723901553,10.36662200735266,5448.683555588401,8152.811102907267,118.04671952486177,388,2704.127547318866
602,2025-08-24,Vacuum Panel,48.60961835633651,6.26423093796912,94.83843496762313,81.93915399044543,3.0992588628671016,91.6805072342346,18.055964111755497,5964.78634542956,8584.006252260391,93.2290119246733,357,2619.219906830831
603,2025-08-25,Vacuum Panel,44.77036482335416,3.263638582682784,111.45486638485589,85.34806567638462,3.0690817418846517,79.57675893358565,48.36096703891864,4166.554489422349,7648.627327751161,118.69910052835647,809,3482.0728383288115
604,2025-08-26,Fiberglass,46.74885274378458,7.56719294535042,63.402097270875885,74.89012120509723,1.9959201147846433,97.17735013703943,34.536073860886844,3142.246908420255,8432.329076355221,73.64291909925603,869,5290.0821679349665
605,2025-08-27,Polyurethane,49.77085201908959,8.346090803506035,45.8711642155441,78.28609682422525,1.9198993129841098,73.79911376555123,20.466854665500257,5403.514509885974,7270.8376996356565,99.2122189981892,445,1867.3231897496826
606,2025-08-28,Polyurethane,12.825286214876929,4.534093416540213,63.44033190066098,88.5870852958763,0.9798062852146905,75.35559367817797,12.679643775833904,4813.142157248424,7582.587494411011,65.58225455788664,947,2769.445337162587
607,2025-08-29,Polyurethane,22.830890850619642,8.857434055990023,92.3447817850001,97.02847626165119,2.1505924429082075,84.79090375476407,11.127653617888885,3595.628576604605,7289.42127227304,68.2840119891739,232,3693.792695668435
608,2025-08-30,Vacuum Panel,39.12073140668411,9.249146038126131,20.9054161580371,71.41166966086186,0.9477260099283409,72.45815317114439,19.78980318547709,4484.48536986426,8622.461116802715,85.83314848887368,560,4137.975746938455
609,2025-08-31,Vacuum Panel,36.32092781242065,4.215235899022471,78.94539894846972,94.93076098394745,3.949681751204232,75.87940554105286,45.25943278355642,5226.930736601173,7445.298470453571,72.37326878556499,952,2218.3677338523985
610,2025-09-01,Vacuum Panel,11.925315785293478,9.868171781721777,81.3291684887379,86.15267363671384,4.848234339866837,98.31299146636043,26.636546171900378,5311.235361205931,8434.80711081042,61.733509468840914,529,3123.571749604488
611,2025-09-02,Aerogel,41.712490624577796,3.1256922243900673,83.76882468959354,85.78974786915747,4.865335055000181,99.29468983443661,38.81333476663972,4498.855235996286,8886.596794491305,68.40164913925283,711,4387.741558495019
612,2025-09-03,Fiberglass,15.09982573264973,3.6161253472199197,44.20220799808772,84.00779898581729,4.392819947189272,81.28777987991266,46.73140141519831,3915.6435903865777,8055.544418137754,52.502387612610526,986,4139.900827751177
613,2025-09-04,Vacuum Panel,15.07179266701804,3.473798713904209,91.40527233781268,71.94303440531714,3.203564672028286,97.69858063041806,26.321618464112664,5921.227746115481,8080.058384521375,99.30965350342406,270,2158.830638405894
614,2025-09-05,Fiberglass,29.16384903020361,9.151917680062963,29.13914863317764,72.5165518486125,3.6538956375974596,86.34474027020295,17.651094841495883,4990.087832869478,7922.067136195624,84.44816599601032,512,2931.979303326146
615,2025-09-06,Fiberglass,31.682297067876643,7.234340418599695,39.92703364668008,86.82553615845441,1.7834261120618633,78.09227397621301,30.68471723427678,4224.7125580388965,7651.780286787285,56.597014648316794,927,3427.0677287483886
616,2025-09-07,Polyurethane,31.103879352701505,3.216834265778183,107.74700466544819,79.54684000019563,3.3384668907767927,91.07196163241795,46.323347482394176,3841.3896726139574,7951.310061849834,62.018579518994386,278,4109.920389235876
617,2025-09-08,Aerogel,9.116907682898969,5.522587346946792,93.87231507265663,95.68350586417506,2.5504229724794487,89.76705419724571,42.174976565508025,5193.308949010687,8205.615064533518,57.17741766788508,368,3012.3061155228315
618,2025-09-09,Vacuum Panel,44.48573881836712,6.922384200558416,21.374555401134526,81.38453504606522,2.6690780289961964,99.673759573262,12.633193734526152,3726.550336781303,8971.983144341319,92.88149657931135,379,5245.432807560015
619,2025-09-10,Polyurethane,16.952001916491774,2.6677126799150663,44.83762603698002,74.01188084367395,3.9099945216882106,77.9514186222785,37.70291200310327,3515.1299669210644,8875.529118636448,56.59472545287456,827,5360.3991517153845
620,2025-09-11,Polyurethane,10.828171457726189,9.05933094725871,41.44064829931646,90.01212733805701,1.7686326001876325,90.16178507985207,32.875900898358154,4589.501666886211,8724.305916586243,102.79976331246513,459,4134.804249700032
621,2025-09-12,Vacuum Panel,44.99366359410397,8.428828283532281,47.080632803697256,78.21389580034827,1.9311782526253394,71.5607126508834,46.29852705385702,3869.9621779324257,8778.261071409717,51.435764352427384,685,4908.298893477291
622,2025-09-13,Fiberglass,48.0043174203389,6.041654188613106,44.75597702798864,84.71316860596501,4.6608880600788645,73.40938116090159,14.89925667401189,4886.715434770846,7935.698366584086,67.45630515971244,971,3048.9829318132406
623,2025-09-14,Polyurethane,43.795742776945275,9.737012922073363,26.252629574284576,89.53931799414477,0.7530093268293752,70.11755124853279,31.361444528186265,3353.8160246227003,8314.88865435493,112.34666731243351,204,4961.072629732231
624,2025-09-15,Fiberglass,41.42822336261951,5.342087834200798,65.89405165968203,95.20739511365797,2.6853543428600317,99.98382043179019,45.178507740475695,4964.823313701965,8790.133445872429,100.29719226855721,496,3825.3101321704635
625,2025-09-16,Aerogel,34.48588912875598,9.872882552291983,93.27334747861651,92.18135345444693,4.607603601835378,94.06821091442433,26.40095146966972,3849.8895839931065,7785.901529982706,55.10778330479814,819,3936.0119459895996
626,2025-09-17,Fiberglass,29.78858167741127,7.3433599904290165,80.67317247174364,88.93810990043627,3.2466335351817066,93.60169044200623,29.27979670931468,3000.7288033035384,8923.524956690937,107.47882731396258,559,5922.796153387399
627,2025-09-18,Aerogel,8.914404196013457,7.077370186031532,87.28716685980798,89.02972910706401,2.9588318339545943,85.29178225864538,12.818427106678332,3380.808173022529,7831.572124138366,84.51245850781433,316,4450.763951115838
628,2025-09-19,Fiberglass,23.380394588181442,3.32763916236628,28.114917853623915,96.48589003289842,1.6238488065320984,79.0020124871632,21.125745617956433,5800.846133505282,8202.16533078643,109.27481190181805,556,2401.319197281149
629,2025-09-20,Polyurethane,21.77098326555413,9.055422066437153,115.14907101767872,78.283074729903,2.044739700790017,74.53792853388028,22.980265966757894,5602.063917346073,8419.609426544745,92.05178421152755,638,2817.5455091986714
630,2025-09-21,Polyurethane,16.688920269214677,5.419917503364921,103.84918338430248,70.03113863749324,4.334217871121118,78.5402421653939,47.804897949795475,3700.8270961087105,8901.184026151877,97.72831224230012,530,5200.356930043166
631,2025-09-22,Aerogel,37.553905115986325,3.297867246259835,100.50903184956627,77.61472766314957,3.0164815929580615,81.27913665787418,21.306694421646363,5335.115713636474,7489.232548104532,119.54510922769957,724,2154.116834468058
632,2025-09-23,Vacuum Panel,27.314408078544687,2.1008601598060723,102.29838050417675,76.10095862954883,2.8163398719055093,92.68930290940882,28.43474941078608,4825.7147795219225,8492.261956477285,66.26348821468127,853,3666.5471769553624
633,2025-09-24,Aerogel,8.647079715844157,6.478045469107061,113.27105081327613,88.53136838319195,0.9481087109301302,86.18985366709457,36.85217694257119,5912.714134349608,8041.631172288165,93.67619023329718,387,2128.917037938557
634,2025-09-25,Aerogel,14.90824408774151,6.219196976981411,74.42539661136976,87.74392479343481,0.572126704048054,72.32450879666447,16.487334896315097,4120.816978602177,7537.114281241282,82.22249730401788,480,3416.2973026391046
635,2025-09-26,Fiberglass,35.74664436468181,7.7548289789532685,40.028201786762594,86.61691871573227,4.836583349091721,70.54087026876736,29.45769548567498,5044.381837551514,8553.213679592782,52.7616367045884,710,3508.831842041268
636,2025-09-27,Fiberglass,8.425888677063508,9.122064424142417,81.67836078525411,70.4548164098647,2.1964377527907875,73.06996538602189,39.541561579036305,3190.6071672717558,8104.444560347693,51.012944905200555,665,4913.837393075937
637,2025-09-28,Aerogel,43.30431113219459,2.635252677144236,94.2881493667939,90.40578552461812,3.2144587794477695,82.31496141092138,44.67420852108264,4188.742040449218,8321.947641299352,58.346000447250105,314,4133.205600850134
638,2025-09-29,Polyurethane,27.281593715628844,7.851971922722899,93.79173933540254,79.05885154959377,0.8587178293427824,97.99578751147055,35.05037098649707,5891.452983564541,7645.8021371558025,95.43642183769836,435,1754.3491535912617
639,2025-09-30,Fiberglass,26.62639597969916,3.4992955527806577,72.14490241668801,88.62156769218566,3.5740142857537096,89.12207443627665,36.76214061267792,4616.942623350362,7962.54790365521,89.70141615393746,537,3345.605280304848
640,2025-10-01,Vacuum Panel,31.65835030967829,8.865416425257312,26.845871933357806,85.5841959980603,4.696550189176824,94.05477699626545,15.051338903382758,3863.6385100045336,8234.708501976134,88.74006928146092,721,4371.069991971601
641,2025-10-02,Fiberglass,42.110643466631714,8.55250811089325,57.11129384301278,79.5964659119814,3.0904936384883883,83.99123783513646,47.83105988985389,3360.8128893858207,7809.821628539688,52.22997337697821,398,4449.008739153867
642,2025-10-03,Fiberglass,20.65141435559869,6.326350039884355,112.07666084633573,73.76813547891501,1.0675189506893474,80.84998249585128,15.302963099379294,5110.585020544591,7396.745079695403,82.85120974520049,963,2286.1600591508113
643,2025-10-04,Vacuum Panel,35.510726865157864,7.681942388986492,78.4448909757426,72.64372913449347,3.117746873630645,73.25201118149869,40.98691748727193,4934.568130289181,8923.280984630608,114.723597248977,249,3988.7128543414274
644,2025-10-05,Aerogel,30.4579383798106,4.514800905469987,73.83319432557134,93.28251332714225,3.948562458970936,96.27799066558615,20.592652871132753,4121.816140811324,8022.935080085235,77.83143085174527,341,3901.1189392739116
645,2025-10-06,Vacuum Panel,17.01627215762396,5.769343191462517,46.88535143821935,95.71513117828363,2.328874414583084,93.49480087083708,47.34372574805006,5852.824055597503,8467.8407405754,93.74457288519194,982,2615.016684977898
646,2025-10-07,Aerogel,44.53834938598211,8.573095181683772,56.84489199165789,88.19406530940039,4.459269865736605,75.04354292793175,38.798381574779185,3066.6084389635507,7822.094387112116,104.58730729362006,727,4755.4859481485655
647,2025-10-08,Aerogel,40.884170972311765,5.674121577385711,109.53460891531692,72.89615521609353,3.41907329010814,85.36781691628781,40.152548519134754,3911.171554895477,7710.263528051432,104.87476953993213,713,3799.091973155955
648,2025-10-09,Aerogel,34.630332559629146,4.862386122603534,86.64630475268358,81.25676207287074,4.5466201323014115,84.62124423763734,18.762366922395334,5763.208458898744,7814.32859693425,86.349605767669,869,2051.120138035506
649,2025-10-10,Vacuum Panel,43.276177809240885,5.953699578002399,98.73870267523328,90.41029760294441,3.3057739006130173,88.75274658059585,27.721599065406433,3962.8063149583213,7818.3932875713,110.05663617816354,229,3855.5869726129786
650,2025-10-11,Aerogel,44.02823904319111,8.625994019497746,65.43454230676551,91.83498475228191,1.090795874021709,98.38560681973783,34.71252778357146,3756.7585015655113,8088.3602318839075,77.39646653546228,281,4331.601730318396
651,2025-10-12,Polyurethane,36.876333952176566,4.681664378966982,83.0247219456158,73.31012142415048,1.893612699973351,87.39314325287438,40.79894472826403,4602.661229793742,8086.939739962726,112.20852503493589,230,3484.278510168984
652,2025-10-13,Vacuum Panel,42.66559977636524,3.3900927450859504,44.838360874320756,70.0008601276707,1.4080772671360562,86.20651800335855,14.158375036495583,5471.405249761614,7994.307631765743,66.81590164768818,947,2522.9023820041293
653,2025-10-14,Polyurethane,36.38621577511776,7.696112162646246,90.54608302834863,89.93983728465693,4.589719239725881,71.50968798803991,48.49461265818113,3309.4402826350833,7269.571569834876,69.61514848933997,532,3960.1312871997925
654,2025-10-15,Aerogel,35.606334729213515,8.607825701664655,62.76013337033373,79.98469292761376,3.921800302793672,71.88722428054072,45.60882682218224,5829.062128937208,7992.150957001062,53.71844369393008,859,2163.0888280638537
655,2025-10-16,Fiberglass,32.837512019683295,2.8050998281882666,64.25455148147455,77.12547728531129,3.5437926600950274,75.62040373980366,20.813943619823373,5385.218643543492,7338.207800841303,105.6907285579598,376,1952.9891572978104
656,2025-10-17,Aerogel,38.872248780093855,3.918992902047558,84.93223245768817,70.3611291541067,1.8543484383422975,70.97412315075245,42.91040972129328,3543.7507666546558,7252.2715725915305,79.19386653628939,569,3708.5208059368747
657,2025-10-18,Polyurethane,12.137229738188317,3.135775918087951,113.62806214689266,85.128383389322,1.328201474225961,92.30058686710038,30.732956921592937,5136.023883594487,8865.291434682335,66.03816297379794,746,3729.267551087847
658,2025-10-19,Polyurethane,44.63918416395178,4.783531292657333,26.400634660862092,93.8322205919275,3.904029895950103,91.6999091198189,28.472259262480748,4154.876167912671,8209.900026295409,66.22531943316058,734,4055.0238583827377
659,2025-10-20,Vacuum Panel,44.23295874853544,5.602807831243301,102.47432373470076,96.81368609563246,2.6337107564558586,74.08168703294929,22.577364232456215,4206.884034228956,8318.980116249168,113.09799588604632,305,4112.096082020212
